trial,rt,response,world,img1_1,img1_2,img2_1,img2_2,recording1_1,recording1_2,recording2_1,recording2_2,sim_x_result1,sim_x_result2,filler,color0_probe_img1,color1_probe_img0,color1_probe_img1,color0_probe_img0,probe_obj,probe_obj_idx,probe_shift_id,worldtype,teleporter_entry_color_idx,teleporter_entry_color,pid,answer,img,counterbalance_id,correct_conf,correct
3,4083,35,0069,assets/targets/0069/img1_1.png,assets/targets/0069/img1_2.png,assets/targets/0069/img2_1.png,assets/targets/0069/img2_2.png,assets/targets/0069/recording1_1.mp4,assets/targets/0069/recording1_2.mp4,assets/targets/0069/recording2_1.mp4,assets/targets/0069/recording2_2.mp4,45.99293272938177,282.53465008228795,False,assets/targets/0069/outlinestim_world1_probe1_1_1.png,assets/targets/0069/outlinestim_world2_probe1_1_0.png,assets/targets/0069/outlinestim_world2_probe1_1_1.png,assets/targets/0069/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,2,1,blue,667635a0e819fe4b373a9f66,1,assets/targets/0069/outlinestim_world1_probe1_1_0.png,0,35,False
4,5204,48,0064,assets/targets/0064/img1_1.png,assets/targets/0064/img1_2.png,assets/targets/0064/img2_1.png,assets/targets/0064/img2_2.png,assets/targets/0064/recording1_1.mp4,assets/targets/0064/recording1_2.mp4,assets/targets/0064/recording2_1.mp4,assets/targets/0064/recording2_2.mp4,572.435126403118,233.99006146723664,False,assets/targets/0064/outlinestim_world1_probe1_1_1.png,assets/targets/0064/outlinestim_world2_probe1_1_0.png,assets/targets/0064/outlinestim_world2_probe1_1_1.png,assets/targets/0064/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,2,1,blue,667635a0e819fe4b373a9f66,0,assets/targets/0064/outlinestim_world1_probe1_1_1.png,1,52,True
5,4103,55,0025,assets/targets/0025/img1_1.png,assets/targets/0025/img1_2.png,assets/targets/0025/img2_1.png,assets/targets/0025/img2_2.png,assets/targets/0025/recording1_1.mp4,assets/targets/0025/recording1_2.mp4,assets/targets/0025/recording2_1.mp4,assets/targets/0025/recording2_2.mp4,275.75178627094397,548.0849702817209,False,assets/targets/0025/outlinestim_world1_probe0_1_1.png,assets/targets/0025/outlinestim_world2_probe0_1_0.png,assets/targets/0025/outlinestim_world2_probe0_1_1.png,assets/targets/0025/outlinestim_world1_probe0_1_0.png,nocol,0,1,2,1,blue,667635a0e819fe4b373a9f66,1,assets/targets/0025/outlinestim_world1_probe0_1_0.png,0,55,True
6,6009,33,0072,assets/targets/0072/img1_1.png,assets/targets/0072/img1_2.png,assets/targets/0072/img2_1.png,assets/targets/0072/img2_2.png,assets/targets/0072/recording1_1.mp4,assets/targets/0072/recording1_2.mp4,assets/targets/0072/recording2_1.mp4,assets/targets/0072/recording2_2.mp4,263.49876924364594,480.2927000755407,False,assets/targets/0072/outlinestim_world1_probe0_2_1.png,assets/targets/0072/outlinestim_world2_probe0_2_0.png,assets/targets/0072/outlinestim_world2_probe0_2_1.png,assets/targets/0072/outlinestim_world1_probe0_2_0.png,nocol,0,2,1,1,blue,667635a0e819fe4b373a9f66,1,assets/targets/0072/outlinestim_world2_probe0_2_0.png,0,33,False
7,2956,41,0091,assets/targets/0091/img1_1.png,assets/targets/0091/img1_2.png,assets/targets/0091/img2_1.png,assets/targets/0091/img2_2.png,assets/targets/0091/recording1_1.mp4,assets/targets/0091/recording1_2.mp4,assets/targets/0091/recording2_1.mp4,assets/targets/0091/recording2_2.mp4,360.26329222466995,232.43135081432789,False,assets/targets/0091/outlinestim_world1_probe1_1_1.png,assets/targets/0091/outlinestim_world2_probe1_1_0.png,assets/targets/0091/outlinestim_world2_probe1_1_1.png,assets/targets/0091/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,1,blue,667635a0e819fe4b373a9f66,1,assets/targets/0091/outlinestim_world2_probe1_1_0.png,0,41,False
8,3995,48,0042,assets/targets/0042/img1_1.png,assets/targets/0042/img1_2.png,assets/targets/0042/img2_1.png,assets/targets/0042/img2_2.png,assets/targets/0042/recording1_1.mp4,assets/targets/0042/recording1_2.mp4,assets/targets/0042/recording2_1.mp4,assets/targets/0042/recording2_2.mp4,302.7180979554031,305.896846954325,False,assets/targets/0042/outlinestim_world1_probe2_2_1.png,assets/targets/0042/outlinestim_world2_probe2_2_0.png,assets/targets/0042/outlinestim_world2_probe2_2_1.png,assets/targets/0042/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,2,1,blue,667635a0e819fe4b373a9f66,1,assets/targets/0042/outlinestim_world1_probe2_2_0.png,0,48,False
0,53965,100,0025,assets/targets/0025/img1_1.png,assets/targets/0025/img1_2.png,assets/targets/0025/img2_1.png,assets/targets/0025/img2_2.png,assets/targets/0025/recording1_1.mp4,assets/targets/0025/recording1_2.mp4,assets/targets/0025/recording2_1.mp4,assets/targets/0025/recording2_2.mp4,275.75178627094397,548.0849702817209,False,assets/targets/0025/outlinestim_world1_probe2_2_1.png,assets/targets/0025/outlinestim_world2_probe2_2_0.png,assets/targets/0025/outlinestim_world2_probe2_2_1.png,assets/targets/0025/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,2,0,brown,5d3969b6075f5700185d44b3,1,assets/targets/0025/outlinestim_world2_probe2_2_0.png,0,100,True
1,25556,0,0042,assets/targets/0042/img1_1.png,assets/targets/0042/img1_2.png,assets/targets/0042/img2_1.png,assets/targets/0042/img2_2.png,assets/targets/0042/recording1_1.mp4,assets/targets/0042/recording1_2.mp4,assets/targets/0042/recording2_1.mp4,assets/targets/0042/recording2_2.mp4,302.7180979554031,305.896846954325,False,assets/targets/0042/outlinestim_world1_probe2_2_1.png,assets/targets/0042/outlinestim_world2_probe2_2_0.png,assets/targets/0042/outlinestim_world2_probe2_2_1.png,assets/targets/0042/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,2,0,brown,5d3969b6075f5700185d44b3,0,assets/targets/0042/outlinestim_world2_probe2_2_1.png,1,100,True
2,33070,49,0024,assets/targets/0024/img1_1.png,assets/targets/0024/img1_2.png,assets/targets/0024/img2_1.png,assets/targets/0024/img2_2.png,assets/targets/0024/recording1_1.mp4,assets/targets/0024/recording1_2.mp4,assets/targets/0024/recording2_1.mp4,assets/targets/0024/recording2_2.mp4,392.50547349657757,36.17405762242421,False,assets/targets/0024/outlinestim_world1_probe0_1_1.png,assets/targets/0024/outlinestim_world2_probe0_1_0.png,assets/targets/0024/outlinestim_world2_probe0_1_1.png,assets/targets/0024/outlinestim_world1_probe0_1_0.png,nocol,0,1,2,0,brown,5d3969b6075f5700185d44b3,0,assets/targets/0024/outlinestim_world2_probe0_1_1.png,1,51,True
3,24963,50,0064,assets/targets/0064/img1_1.png,assets/targets/0064/img1_2.png,assets/targets/0064/img2_1.png,assets/targets/0064/img2_2.png,assets/targets/0064/recording1_1.mp4,assets/targets/0064/recording1_2.mp4,assets/targets/0064/recording2_1.mp4,assets/targets/0064/recording2_2.mp4,572.435126403118,233.99006146723664,False,assets/targets/0064/outlinestim_world1_probe0_1_1.png,assets/targets/0064/outlinestim_world2_probe0_1_0.png,assets/targets/0064/outlinestim_world2_probe0_1_1.png,assets/targets/0064/outlinestim_world1_probe0_1_0.png,nocol,0,1,1,0,brown,5d3969b6075f5700185d44b3,1,assets/targets/0064/outlinestim_world1_probe0_1_0.png,0,50,True
4,10192,42,0052,assets/targets/0052/img1_1.png,assets/targets/0052/img1_2.png,assets/targets/0052/img2_1.png,assets/targets/0052/img2_2.png,assets/targets/0052/recording1_1.mp4,assets/targets/0052/recording1_2.mp4,assets/targets/0052/recording2_1.mp4,assets/targets/0052/recording2_2.mp4,570.2567171334038,231.9134273051645,False,assets/targets/0052/outlinestim_world1_probe2_2_1.png,assets/targets/0052/outlinestim_world2_probe2_2_0.png,assets/targets/0052/outlinestim_world2_probe2_2_1.png,assets/targets/0052/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,1,0,brown,5d3969b6075f5700185d44b3,0,assets/targets/0052/outlinestim_world1_probe2_2_1.png,1,58,True
5,10615,47,0045,assets/targets/0045/img1_1.png,assets/targets/0045/img1_2.png,assets/targets/0045/img2_1.png,assets/targets/0045/img2_2.png,assets/targets/0045/recording1_1.mp4,assets/targets/0045/recording1_2.mp4,assets/targets/0045/recording2_1.mp4,assets/targets/0045/recording2_2.mp4,436.6559051772762,257.95950551802974,False,assets/targets/0045/outlinestim_world1_probe1_2_1.png,assets/targets/0045/outlinestim_world2_probe1_2_0.png,assets/targets/0045/outlinestim_world2_probe1_2_1.png,assets/targets/0045/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,2,0,brown,5d3969b6075f5700185d44b3,0,assets/targets/0045/outlinestim_world2_probe1_2_1.png,1,53,True
6,36375,46,0069,assets/targets/0069/img1_1.png,assets/targets/0069/img1_2.png,assets/targets/0069/img2_1.png,assets/targets/0069/img2_2.png,assets/targets/0069/recording1_1.mp4,assets/targets/0069/recording1_2.mp4,assets/targets/0069/recording2_1.mp4,assets/targets/0069/recording2_2.mp4,45.99293272938177,282.53465008228795,False,assets/targets/0069/outlinestim_world1_probe1_2_1.png,assets/targets/0069/outlinestim_world2_probe1_2_0.png,assets/targets/0069/outlinestim_world2_probe1_2_1.png,assets/targets/0069/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,2,0,brown,5d3969b6075f5700185d44b3,0,assets/targets/0069/outlinestim_world2_probe1_2_1.png,1,54,True
7,14921,50,0072,assets/targets/0072/img1_1.png,assets/targets/0072/img1_2.png,assets/targets/0072/img2_1.png,assets/targets/0072/img2_2.png,assets/targets/0072/recording1_1.mp4,assets/targets/0072/recording1_2.mp4,assets/targets/0072/recording2_1.mp4,assets/targets/0072/recording2_2.mp4,263.49876924364594,480.2927000755407,False,assets/targets/0072/outlinestim_world1_probe1_2_1.png,assets/targets/0072/outlinestim_world2_probe1_2_0.png,assets/targets/0072/outlinestim_world2_probe1_2_1.png,assets/targets/0072/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,2,0,brown,5d3969b6075f5700185d44b3,1,assets/targets/0072/outlinestim_world2_probe1_2_0.png,0,50,True
8,31898,50,0091,assets/targets/0091/img1_1.png,assets/targets/0091/img1_2.png,assets/targets/0091/img2_1.png,assets/targets/0091/img2_2.png,assets/targets/0091/recording1_1.mp4,assets/targets/0091/recording1_2.mp4,assets/targets/0091/recording2_1.mp4,assets/targets/0091/recording2_2.mp4,360.26329222466995,232.43135081432789,False,assets/targets/0091/outlinestim_world1_probe0_1_1.png,assets/targets/0091/outlinestim_world2_probe0_1_0.png,assets/targets/0091/outlinestim_world2_probe0_1_1.png,assets/targets/0091/outlinestim_world1_probe0_1_0.png,nocol,0,1,2,0,brown,5d3969b6075f5700185d44b3,0,assets/targets/0091/outlinestim_world2_probe0_1_1.png,1,50,True
0,9557,95,0042,assets/targets/0042/img1_1.png,assets/targets/0042/img1_2.png,assets/targets/0042/img2_1.png,assets/targets/0042/img2_2.png,assets/targets/0042/recording1_1.mp4,assets/targets/0042/recording1_2.mp4,assets/targets/0042/recording2_1.mp4,assets/targets/0042/recording2_2.mp4,302.7180979554031,305.896846954325,False,assets/targets/0042/outlinestim_world1_probe2_1_1.png,assets/targets/0042/outlinestim_world2_probe2_1_0.png,assets/targets/0042/outlinestim_world2_probe2_1_1.png,assets/targets/0042/outlinestim_world1_probe2_1_0.png,noteleport_consistent,2,1,1,1,blue,667ac1826ce22f03fab354c3,1,assets/targets/0042/outlinestim_world2_probe2_1_0.png,0,95,True
1,3875,73,0052,assets/targets/0052/img1_1.png,assets/targets/0052/img1_2.png,assets/targets/0052/img2_1.png,assets/targets/0052/img2_2.png,assets/targets/0052/recording1_1.mp4,assets/targets/0052/recording1_2.mp4,assets/targets/0052/recording2_1.mp4,assets/targets/0052/recording2_2.mp4,570.2567171334038,231.9134273051645,False,assets/targets/0052/outlinestim_world1_probe2_2_1.png,assets/targets/0052/outlinestim_world2_probe2_2_0.png,assets/targets/0052/outlinestim_world2_probe2_2_1.png,assets/targets/0052/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,2,1,blue,667ac1826ce22f03fab354c3,1,assets/targets/0052/outlinestim_world1_probe2_2_0.png,0,73,True
2,4393,85,0091,assets/targets/0091/img1_1.png,assets/targets/0091/img1_2.png,assets/targets/0091/img2_1.png,assets/targets/0091/img2_2.png,assets/targets/0091/recording1_1.mp4,assets/targets/0091/recording1_2.mp4,assets/targets/0091/recording2_1.mp4,assets/targets/0091/recording2_2.mp4,360.26329222466995,232.43135081432789,False,assets/targets/0091/outlinestim_world1_probe0_1_1.png,assets/targets/0091/outlinestim_world2_probe0_1_0.png,assets/targets/0091/outlinestim_world2_probe0_1_1.png,assets/targets/0091/outlinestim_world1_probe0_1_0.png,nocol,0,1,1,1,blue,667ac1826ce22f03fab354c3,0,assets/targets/0091/outlinestim_world2_probe0_1_1.png,1,15,False
3,5917,87,0072,assets/targets/0072/img1_1.png,assets/targets/0072/img1_2.png,assets/targets/0072/img2_1.png,assets/targets/0072/img2_2.png,assets/targets/0072/recording1_1.mp4,assets/targets/0072/recording1_2.mp4,assets/targets/0072/recording2_1.mp4,assets/targets/0072/recording2_2.mp4,263.49876924364594,480.2927000755407,False,assets/targets/0072/outlinestim_world1_probe1_2_1.png,assets/targets/0072/outlinestim_world2_probe1_2_0.png,assets/targets/0072/outlinestim_world2_probe1_2_1.png,assets/targets/0072/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,2,1,blue,667ac1826ce22f03fab354c3,1,assets/targets/0072/outlinestim_world1_probe1_2_0.png,0,87,True
4,14196,86,0069,assets/targets/0069/img1_1.png,assets/targets/0069/img1_2.png,assets/targets/0069/img2_1.png,assets/targets/0069/img2_2.png,assets/targets/0069/recording1_1.mp4,assets/targets/0069/recording1_2.mp4,assets/targets/0069/recording2_1.mp4,assets/targets/0069/recording2_2.mp4,45.99293272938177,282.53465008228795,False,assets/targets/0069/outlinestim_world1_probe2_2_1.png,assets/targets/0069/outlinestim_world2_probe2_2_0.png,assets/targets/0069/outlinestim_world2_probe2_2_1.png,assets/targets/0069/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,2,1,blue,667ac1826ce22f03fab354c3,1,assets/targets/0069/outlinestim_world1_probe2_2_0.png,0,86,True
5,66429,94,0024,assets/targets/0024/img1_1.png,assets/targets/0024/img1_2.png,assets/targets/0024/img2_1.png,assets/targets/0024/img2_2.png,assets/targets/0024/recording1_1.mp4,assets/targets/0024/recording1_2.mp4,assets/targets/0024/recording2_1.mp4,assets/targets/0024/recording2_2.mp4,392.50547349657757,36.17405762242421,False,assets/targets/0024/outlinestim_world1_probe1_2_1.png,assets/targets/0024/outlinestim_world2_probe1_2_0.png,assets/targets/0024/outlinestim_world2_probe1_2_1.png,assets/targets/0024/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,1,1,blue,667ac1826ce22f03fab354c3,1,assets/targets/0024/outlinestim_world2_probe1_2_0.png,0,94,True
6,4087,86,0064,assets/targets/0064/img1_1.png,assets/targets/0064/img1_2.png,assets/targets/0064/img2_1.png,assets/targets/0064/img2_2.png,assets/targets/0064/recording1_1.mp4,assets/targets/0064/recording1_2.mp4,assets/targets/0064/recording2_1.mp4,assets/targets/0064/recording2_2.mp4,572.435126403118,233.99006146723664,False,assets/targets/0064/outlinestim_world1_probe2_1_1.png,assets/targets/0064/outlinestim_world2_probe2_1_0.png,assets/targets/0064/outlinestim_world2_probe2_1_1.png,assets/targets/0064/outlinestim_world1_probe2_1_0.png,noteleport_consistent,2,1,1,1,blue,667ac1826ce22f03fab354c3,0,assets/targets/0064/outlinestim_world2_probe2_1_1.png,1,14,False
7,3867,87,0025,assets/targets/0025/img1_1.png,assets/targets/0025/img1_2.png,assets/targets/0025/img2_1.png,assets/targets/0025/img2_2.png,assets/targets/0025/recording1_1.mp4,assets/targets/0025/recording1_2.mp4,assets/targets/0025/recording2_1.mp4,assets/targets/0025/recording2_2.mp4,275.75178627094397,548.0849702817209,False,assets/targets/0025/outlinestim_world1_probe2_1_1.png,assets/targets/0025/outlinestim_world2_probe2_1_0.png,assets/targets/0025/outlinestim_world2_probe2_1_1.png,assets/targets/0025/outlinestim_world1_probe2_1_0.png,noteleport_consistent,2,1,1,1,blue,667ac1826ce22f03fab354c3,1,assets/targets/0025/outlinestim_world2_probe2_1_0.png,0,87,True
8,3884,87,0045,assets/targets/0045/img1_1.png,assets/targets/0045/img1_2.png,assets/targets/0045/img2_1.png,assets/targets/0045/img2_2.png,assets/targets/0045/recording1_1.mp4,assets/targets/0045/recording1_2.mp4,assets/targets/0045/recording2_1.mp4,assets/targets/0045/recording2_2.mp4,436.6559051772762,257.95950551802974,False,assets/targets/0045/outlinestim_world1_probe2_2_1.png,assets/targets/0045/outlinestim_world2_probe2_2_0.png,assets/targets/0045/outlinestim_world2_probe2_2_1.png,assets/targets/0045/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,1,1,blue,667ac1826ce22f03fab354c3,1,assets/targets/0045/outlinestim_world2_probe2_2_0.png,0,87,True
0,531733,50,0064,assets/targets/0064/img1_1.png,assets/targets/0064/img1_2.png,assets/targets/0064/img2_1.png,assets/targets/0064/img2_2.png,assets/targets/0064/recording1_1.mp4,assets/targets/0064/recording1_2.mp4,assets/targets/0064/recording2_1.mp4,assets/targets/0064/recording2_2.mp4,572.435126403118,233.99006146723664,False,assets/targets/0064/outlinestim_world1_probe0_1_1.png,assets/targets/0064/outlinestim_world2_probe0_1_0.png,assets/targets/0064/outlinestim_world2_probe0_1_1.png,assets/targets/0064/outlinestim_world1_probe0_1_0.png,nocol,0,1,1,0,brown,60ffd9006d901f9d0ff35f48,0,assets/targets/0064/outlinestim_world1_probe0_1_1.png,1,50,True
1,7302,50,0024,assets/targets/0024/img1_1.png,assets/targets/0024/img1_2.png,assets/targets/0024/img2_1.png,assets/targets/0024/img2_2.png,assets/targets/0024/recording1_1.mp4,assets/targets/0024/recording1_2.mp4,assets/targets/0024/recording2_1.mp4,assets/targets/0024/recording2_2.mp4,392.50547349657757,36.17405762242421,False,assets/targets/0024/outlinestim_world1_probe0_2_1.png,assets/targets/0024/outlinestim_world2_probe0_2_0.png,assets/targets/0024/outlinestim_world2_probe0_2_1.png,assets/targets/0024/outlinestim_world1_probe0_2_0.png,nocol,0,2,2,0,brown,60ffd9006d901f9d0ff35f48,1,assets/targets/0024/outlinestim_world2_probe0_2_0.png,0,50,True
2,9686,51,0072,assets/targets/0072/img1_1.png,assets/targets/0072/img1_2.png,assets/targets/0072/img2_1.png,assets/targets/0072/img2_2.png,assets/targets/0072/recording1_1.mp4,assets/targets/0072/recording1_2.mp4,assets/targets/0072/recording2_1.mp4,assets/targets/0072/recording2_2.mp4,263.49876924364594,480.2927000755407,False,assets/targets/0072/outlinestim_world1_probe1_1_1.png,assets/targets/0072/outlinestim_world2_probe1_1_0.png,assets/targets/0072/outlinestim_world2_probe1_1_1.png,assets/targets/0072/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,0,brown,60ffd9006d901f9d0ff35f48,1,assets/targets/0072/outlinestim_world1_probe1_1_0.png,0,51,True
3,5319,50,0091,assets/targets/0091/img1_1.png,assets/targets/0091/img1_2.png,assets/targets/0091/img2_1.png,assets/targets/0091/img2_2.png,assets/targets/0091/recording1_1.mp4,assets/targets/0091/recording1_2.mp4,assets/targets/0091/recording2_1.mp4,assets/targets/0091/recording2_2.mp4,360.26329222466995,232.43135081432789,False,assets/targets/0091/outlinestim_world1_probe0_2_1.png,assets/targets/0091/outlinestim_world2_probe0_2_0.png,assets/targets/0091/outlinestim_world2_probe0_2_1.png,assets/targets/0091/outlinestim_world1_probe0_2_0.png,nocol,0,2,2,0,brown,60ffd9006d901f9d0ff35f48,0,assets/targets/0091/outlinestim_world2_probe0_2_1.png,1,50,True
