trial,rt,response,baseimg0,baseimg1,recording0,recording1,obj_name,worldtype,sim_x_result,obj_cond,bg_cond,world,cond,count,img0,img1,background_color_idx,background_color,pid,answer,img
12,13984,68,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_1.mp4,bottombump_3,maybe,321.6282360134022,maybecol,foreground,hh_hl_unlink_plinko_0393,maybecol,12,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_1_1.jpg,1,blue,6312ada1ce715ee3916c3748,1,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_1_0.jpg
13,6292,72,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_1.mp4,topbump_2,maybe,210.6695830692287,nocol,background,hh_hl_unlink_plinko_0246,nocol,5,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_2_1.jpg,1,blue,6312ada1ce715ee3916c3748,0,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_2_1.jpg
14,4054,34,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_1.mp4,bottombump_2,definite,116.68955132448988,col_late,background,lh_hl_unlink_plinko_0036,col_late,9,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_2_1.jpg,1,blue,6312ada1ce715ee3916c3748,1,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_2_0.jpg
15,3503,63,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_1.mp4,bottombump_3,maybe,276.0147721684369,maybecol,background,hh_hl_unlink_plinko_0252,maybecol,10,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_1_1.jpg,1,blue,6312ada1ce715ee3916c3748,0,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_1_1.jpg
0,29843,42,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_1.mp4,bottombump_1,maybe,110.03027065338334,maybecol,foreground,hh_hl_unlink_plinko_0240,maybecol,6,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_2_1.jpg,0,brown,615327ab3d238b032366a545,0,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_2_1.jpg
1,6711,31,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_1.mp4,topbump_2,maybe,210.6695830692287,nocol,background,hh_hl_unlink_plinko_0246,nocol,3,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_1_1.jpg,0,brown,615327ab3d238b032366a545,1,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_1_0.jpg
2,7740,63,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_1.mp4,bottombump_2,definite,116.68955132448988,col_late,background,lh_hl_unlink_plinko_0036,col_late,6,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_1_1.jpg,0,brown,615327ab3d238b032366a545,1,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_1_0.jpg
3,7609,81,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_1.mp4,bottombump_3,maybe,321.6282360134022,maybecol,foreground,hh_hl_unlink_plinko_0393,maybecol,8,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_2_1.jpg,0,brown,615327ab3d238b032366a545,0,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_2_1.jpg
4,8226,20,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_1.mp4,bottombump_0,definite,197.3742390087537,col_late,foreground,lh_hl_unlink_plinko_0049,col_late,7,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_1_1.jpg,0,brown,615327ab3d238b032366a545,0,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_1_1.jpg
5,8487,26,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_1.mp4,bottombump_0,maybe,128.6795095448346,maybecol,background,hh_hl_unlink_plinko_0269,maybecol,7,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_memory_2_1.jpg,0,brown,615327ab3d238b032366a545,0,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_memory_2_1.jpg
6,10504,24,assets/targets/hh_hl_unlink_plinko_0105/col_early_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/col_early_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0105/col_early_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0105/col_early_foreground_1.mp4,topbump_1,maybe,66.58860255831411,col_early,foreground,hh_hl_unlink_plinko_0105,col_early,3,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_memory_1_1.jpg,0,brown,615327ab3d238b032366a545,0,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_memory_1_1.jpg
7,8632,60,assets/targets/lh_hl_unlink_plinko_0111/nocol_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/nocol_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0111/nocol_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0111/nocol_foreground_1.mp4,topbump_2,definite,280.68451640601694,nocol,foreground,lh_hl_unlink_plinko_0111,nocol,3,assets/targets/lh_hl_unlink_plinko_0111/nocol_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/nocol_background_memory_2_1.jpg,0,brown,615327ab3d238b032366a545,0,assets/targets/lh_hl_unlink_plinko_0111/nocol_background_memory_2_1.jpg
8,6697,45,assets/targets/lh_ll_unlink_plinko_0155/nocol_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/nocol_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0155/nocol_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0155/nocol_foreground_1.mp4,bottombump_1,definite,486.19575377717797,nocol,foreground,lh_ll_unlink_plinko_0155,nocol,4,assets/targets/lh_ll_unlink_plinko_0155/nocol_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/nocol_background_memory_1_1.jpg,0,brown,615327ab3d238b032366a545,0,assets/targets/lh_ll_unlink_plinko_0155/nocol_background_memory_1_1.jpg
9,11384,15,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_1.mp4,topbump_1,definite,290.0,col_early,background,lh_hl_unlink_plinko_0110,col_early,5,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_1_1.jpg,0,brown,615327ab3d238b032366a545,0,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_1_1.jpg
10,6366,37,assets/targets/hh_hl_unlink_plinko_0315/col_early_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/col_early_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0315/col_early_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0315/col_early_foreground_1.mp4,topbump_1,maybe,154.51579845404194,col_early,foreground,hh_hl_unlink_plinko_0315,col_early,2,assets/targets/hh_hl_unlink_plinko_0315/col_early_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/col_early_background_memory_1_1.jpg,0,brown,615327ab3d238b032366a545,0,assets/targets/hh_hl_unlink_plinko_0315/col_early_background_memory_1_1.jpg
11,6161,53,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_1.mp4,bottombump_1,maybe,414.13704636604837,nocol,background,hh_hl_unlink_plinko_0252,nocol,4,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_memory_2_1.jpg,0,brown,615327ab3d238b032366a545,1,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_memory_2_0.jpg
12,4643,44,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_1.mp4,bottombump_2,maybe,381.7639212480982,maybecol,background,hh_hl_unlink_plinko_0202,maybecol,5,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_1_1.jpg,0,brown,615327ab3d238b032366a545,0,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_1_1.jpg
13,9272,41,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_1.mp4,bottombump_1,definite,306.79173787337567,col_late,foreground,lh_ll_unlink_plinko_0060,col_late,10,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_2_1.jpg,0,brown,615327ab3d238b032366a545,1,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_2_0.jpg
14,7361,19,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_1.mp4,topbump_4,definite,286.0,col_early,background,lh_ll_unlink_plinko_0217,col_early,6,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_memory_1_1.jpg,0,brown,615327ab3d238b032366a545,0,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_memory_1_1.jpg
15,4924,38,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_1.mp4,bottombump_1,definite,237.3627255637639,col_late,background,lh_ll_unlink_plinko_0091,col_late,6,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_2_1.jpg,0,brown,615327ab3d238b032366a545,0,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_2_1.jpg
0,27686,26,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_1.mp4,bottombump_1,maybe,191.45561256434,maybecol,background,hh_hl_unlink_plinko_0240,maybecol,7,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_1_1.jpg,0,brown,612274842d4805447451f87b,0,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_1_1.jpg
1,8796,85,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_1.mp4,bottombump_1,maybe,154.51579845404194,maybecol,foreground,hh_hl_unlink_plinko_0315,maybecol,9,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_1_1.jpg,0,brown,612274842d4805447451f87b,1,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_1_0.jpg
2,9457,86,assets/targets/lh_ll_unlink_plinko_0217/nocol_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/nocol_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0217/nocol_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0217/nocol_foreground_1.mp4,bottombump_0,definite,299.69275355286663,nocol,foreground,lh_ll_unlink_plinko_0217,nocol,3,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_memory_1_1.jpg,0,brown,612274842d4805447451f87b,0,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_memory_1_1.jpg
3,6924,12,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_1.mp4,topbump_2,maybe,391.88179101941404,col_early,background,hh_hl_unlink_plinko_0393,col_early,4,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_memory_1_1.jpg,0,brown,612274842d4805447451f87b,0,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_memory_1_1.jpg
4,11525,13,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_1.mp4,topbump_2,definite,237.3627255637639,col_early,foreground,lh_ll_unlink_plinko_0091,col_early,6,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_memory_2_1.jpg,0,brown,612274842d4805447451f87b,0,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_memory_2_1.jpg
5,5961,50,assets/targets/hh_hl_unlink_plinko_0269/col_early_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/col_early_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0269/col_early_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0269/col_early_foreground_1.mp4,topbump_0,maybe,128.6795095448346,col_early,foreground,hh_hl_unlink_plinko_0269,col_early,4,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_memory_1_1.jpg,0,brown,612274842d4805447451f87b,0,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_memory_1_1.jpg
6,7308,50,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_1.mp4,bottombump_1,definite,280.68451640601694,col_late,background,lh_hl_unlink_plinko_0111,col_late,11,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_2_1.jpg,0,brown,612274842d4805447451f87b,1,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_2_0.jpg
7,8864,87,assets/targets/lh_hl_unlink_plinko_0049/nocol_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/nocol_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0049/nocol_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0049/nocol_foreground_1.mp4,topbump_3,definite,197.3742390087537,nocol,foreground,lh_hl_unlink_plinko_0049,nocol,5,assets/targets/lh_hl_unlink_plinko_0049/nocol_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/nocol_background_memory_1_1.jpg,0,brown,612274842d4805447451f87b,0,assets/targets/lh_hl_unlink_plinko_0049/nocol_background_memory_1_1.jpg
8,8507,50,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_1.mp4,topbump_2,maybe,210.6695830692287,nocol,background,hh_hl_unlink_plinko_0246,nocol,4,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_1_1.jpg,0,brown,612274842d4805447451f87b,0,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_1_1.jpg
9,9238,6,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_1.mp4,topbump_1,definite,290.0,col_early,background,lh_hl_unlink_plinko_0110,col_early,6,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_1_1.jpg,0,brown,612274842d4805447451f87b,1,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_1_0.jpg
10,10421,16,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_1.mp4,bottombump_0,definite,290.3793666988887,col_late,foreground,lh_ll_unlink_plinko_0155,col_late,8,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_2_1.jpg,0,brown,612274842d4805447451f87b,1,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_2_0.jpg
11,6350,91,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_1.mp4,bottombump_1,maybe,414.13704636604837,nocol,background,hh_hl_unlink_plinko_0252,nocol,5,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_memory_1_1.jpg,0,brown,612274842d4805447451f87b,1,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_memory_1_0.jpg
12,9146,8,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_1.mp4,bottombump_1,definite,306.79173787337567,col_late,foreground,lh_ll_unlink_plinko_0060,col_late,11,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_1_1.jpg,0,brown,612274842d4805447451f87b,1,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_1_0.jpg
